id,isi_berita,label
105,"Jakarta - Penyedia kontrol lalu lintas udara, NATS mengalami masalah teknis yang berujung pada terganggunya penerbangan di bandara-bandara besar di Inggris. Ratusan penerbangan di Bandara Heathrow, Bandara Gatwick, Bandara Manchester, dan Bandara Stansted terdampak dibatalkan dan ditunda. ""Kami telah mengidentifikasi bahwa masalahnya ada pada sistem pemrosesan penerbangan kami. Teknisi kami berada di lokasi dan bekerja dengan segera untuk melanjutkan operasi normal secepat mungkin. Penerbangan masih berangkat dan wilayah udara terbuka, tetapi pemulihan akan membutuhkan waktu,"" kata NATS dalam sebuah pernyataan, dikutip dari CNBC , Rabu (9/9/2026). Otoritas Bandara Heathrow, yang menjadi pusat penerbangan terbesar di Inggris, mengatakan sedang bekerja sama dengan NATS untuk menyelesaikan masalah tersebut. SCROLL TO CONTINUE WITH CONTENT Baca juga: Inggris Lirik Proyek Kereta di RI Menurut data pada platform pelacakan penerbangan FlightAware, sekitar 100 penerbangan telah dibatalkan di Heathrow dan 367 lainnya telah ditunda. Di sisi lain, ada sekitar 250 penerbangan ditunda di Gatwick atau 31% dari total penerbangan. ADVERTISEMENT Sementara itu, Otoritas Bandara Edinburgh mengatakan masalah yang terjadi pada NATS mungkin akan mempengaruhi operasionalnya. Senada, Bandara Dublin di Irlandia mengatakan penerbangan yang berangkat dan tiba dari sana juga mengalami gangguan. Bandara lain yang melaporkan penundaan atau pembatalan termasuk Bandara Luton, Bandara Birmingham, Bandara Aberdeen, dan Bandara Glasgow. Dari pihak maskapai, British Airways mengatakan pihaknya mengalami gangguan penerbangan karena masalah ini. Maskapai menyatakan masalah yang terjadi sepenuhnya di luar kendali perusahaan dan akan terus berkomunikasi dengan penumpang. Lalu, EasyJet mengatakan masalah ini menyebabkan penundaan di seluruh Eropa. Sementara Ryanair, Wizz Air, dan Virgin Atlantic belum memberikan komentar apapun sejauh ini. Pada Juli tahun lalu, masalah teknis terkait radar dalam sistem kendali lalu lintas udara Inggris juga sempat terjadi dan mengganggu penerbangan selama lebih dari empat jam di bandara-bandara utama di London dan tempat lain, termasuk Heathrow. (hal/ara) ... Tautan telah disalin penerbangan delay pembatalan penerbangan nats bandara heathrow",finance
106,"Jakarta - Pemerintah menyiapkan program pembukaan rekening untuk masyarakat. Kebijakan ini merupakan perintah Presiden Prabowo Subianto kepada jajarannya dalam rapat terbatas soal pertumbuhan ekonomi Senin (7/9/2026). Menteri Koordinator Perekonomian Airlangga Hartarto mengatakan pembukaan rekening ini akan dibahas bersama Bank Indonesia (BI) dan Otoritas Jasa Keuangan (OJK). ""Kita akan siapkan dalam waktu dekat. Roll out-nya kita akan bahas dengan BI dan OJK,"" ujar Airlangga di Kompleks Istana Kepresidenan, Jakarta Pusat, Rabu (9/9/2026). SCROLL TO CONTINUE WITH CONTENT Baca juga: Masyarakat Dibuatkan Rekening Saldo Awal Rp 50 Ribu, Sumber APBN Rp 11 T Dia mengatakan masih perlu ada rapat teknis untuk membentuk regulasinya kemudian masuk dalam program Dewan Nasional Keuangan Inklusif. ADVERTISEMENT ""Kita siapkan. Mungkin nanti sesudah dirapatkan teknis, kita siapkan regulasinya, masuk ke dalam Dewan Nasional Keuangan Inklusif, kemudian baru sesudah itu kita buatkan timeline-nya,"" terang Airlangga. Airlangga menambahkan sebelum akhir tahun ini persiapan pembukaan rekening untuk masyarakat sudah bisa dimulai. ""Insyaallah, kita sudah bisa mulai,"" tutur Airlangga. Baca juga: Masyarakat Dibuatkan Rekening Saldo Awal Rp 50 Ribu, Sumber APBN Rp 11 T (hal/hns) ... Tautan telah disalin pembukaan rekening program pemerintah prabowo subianto perekonomian indonesia bank indonesia otoritas jasa keuangan keuangan inklusif regulasi keuangan airlangga hartarto saldo awal rekening",finance
107,"Jakarta - CEO Badan Pengelola Investasi (BPI) Danantara, Rosan Roeslani menjelaskan soal penugasan Bank Rakyat Indonesia (BRI) dan Bank Syariah Indonesia (BSI) dalam menyediakan rekening untuk masyarakat. Rosan menjelaskan, pembukaan rekening secara nasional akan dilakukan oleh BRI. Namun khusus wilayah Aceh, pembukaan rekening akan dilakukan oleh BSI. ""Pembukaan rekening di seluruh Indonesia melalui BRI dan untuk Aceh itu khusus dengan BSI bisa terlaksana dengan secepatnya ya,"" kata Rosan saat ditemui di Kompleks Istana Kepresidenan, Jakarta Pusat, Rabu (9/9/2026). SCROLL TO CONTINUE WITH CONTENT Baca juga: Warga Usia 17 Tahun Bakal Otomatis Dapat Rekening tanpa Pergi ke Bank Rosan menyebut manajemen BRI dan BSI sudah berkoordinasi terkait penugasan tersebut. Rosan menyebut mekanisme penyerahan rekening sedang dibahas pemerintah. ADVERTISEMENT ""Ya nanti mekanismenya lagi dirancang segera kok,"" ujar Rosan. Diberitakan sebelumnya, pemerintah bakal memberikan rekening bagi warga berusia 17 tahun. Rekening tersebut akan terisi saldo Rp 50 ribu. Menurut Menteri Koordinator bidang Perekonomian, Airlangga Hartarto, seluruh saldo bisa dicairkan oleh pemilikinya. Saldo tersebut berasal dari Anggaran Pendapatan dan Belanja Negara (APBN) dengan anggaran Rp 11 triliun. ""Bisa, bisa ditarik,"" kata Airlangga singkat saat ditemui di Kompleks Istana Kepresidenan, Jakarta Pusat, Rabu (9/9/2026). (acd/acd) ... Tautan telah disalin bri bsi rekening warga aceh pembukaan rekening",finance
108,"Jakarta - Menteri Koordinator bidang Perkeonomian, Airlangga Hartarto menjelaskan soal mekanisme pembuatan rekening Bank Rakyat Indonesia (BRI) danBank Syariah Indonesia (BSI). Pembuatan rekening tersebut merupakan perintah langsung dari Presiden Prabowo Subianto. Airlangga menjelaskan, masyarakat berusia 17 tahun akan menerima rekening secara otomatis tanpa pergi ke bank. Dalam hal ini pemerintah akan memanfaatkan data Kependudukan dan Pencatatan Sipil (Dukcapil). ""Otomatis dapat. Nanti kita kerja sama dengan Dukcapil ya, mengenai data-data ini kayaknya,"" kata Airlangga saat ditemui di Kompleks Istana Kepresidenan, Jakarta Pusat, Rabu (9/9/2026). SCROLL TO CONTINUE WITH CONTENT Baca juga: Masyarakat Dibuatkan Rekening Saldo Awal Rp 50 Ribu, Sumber APBN Rp 11 T Nantinya akan ada teknis terkait pembuatan rekening dari pemerintah. Menurut Airlangga, BRI dan BSI telah memiliki program yang mendukung hal tersebut. Selain itu, kebijakan serupa pernah diterapkan pemeritah sebelumnya. ADVERTISEMENT ""Nanti akan ada teknisnya seperti apa. Karena kan BI, bank BSI maupun BRI sudah punya programnya. Dan sebetulnya kami pernah lakukan juga di periode sebelumnya dengan berbagai program yang direct dari Menteri Keuangan ke rekening masing-masing orang,"" tuturnya. Terkait kapan program ini dimulai, Airlangga belum merinci. Namun ia menyebut perlu ada rapat teknis dalam mempersiapkan regulasi lengkapnya. ""Kita siapkan. Mungkin nanti sesudah dirapatkan teknis, kita siapkan regulasinya, masuk ke dalam Dewan Nasional Keuangan Inklusif, kemudian baru sesudah itu kita buatkan timeline-nya,"" tutup Airlangga. (acd/acd) ... Tautan telah disalin rekening bri rekening bsi airlangga hartarto pembuatan rekening dukcapil",finance
109,"Jakarta - Koperasi Desa/Kelurahan Merah Putih bakal menggandeng BUMN untuk memperkuat layanan. BUMN itu adalah PT Permodalan Nasional Madani (PNM) dan PT Pos Indonesia. Chief Operation Officer Danantara sekaligus Kepala Badan Pengaturan BUMN Dony Oskaria mengatakan PNM nantinya akan membuka kantor di Kopdes. PNM menyalurkan pembiayaan kepada masyarakat desa dengan bunga yang lebih rendah. Langkah ini dilakukan guna memutus mata rantai rentenir. SCROLL TO CONTINUE WITH CONTENT ""Kita ingin memutus mata rantai rentenir di desa. PNM nanti akan membuka kantor di Koperasi Desa. Dalam rangka apa? Menyalurkan kredit untuk menghindari adanya, sekarang kan banyak ya saudara-saudara kita kena rentenir dan lain sebagainya. Nanti dengan bunga 8%. Ya, jadi dia akan menjadi collecting agent dan juga distribution agent-nya,"" jelas Dony saat ditemui di Kantor Kementerian Keuangan, Jakarta, Rabu (9/9/2026). Kopdes juga akan menjadi agen layanan logistik yang diharapkan dapat mempermudah masyarakat dalam mengirimkan barang. Di mana Kopdes akan berkerja sama dengan PT Pos Indonesia. ADVERTISEMENT ""Kemudian juga, untuk teman-teman saudara-saudara kita, sekarang kan eranya itu era online kan, yang berbisnis di desa, lalu bagaimana kalau ada order pick-up-nya? PT Pos Indonesia akan bekerja sama dengan seluruh Koperasi Desa menjadi channel untuk logistik, agennya logistik PT Pos Indonesia,"" kata Dony. Kemudian, Kopdes Merah Putih juga akan menjadi menjadi tempat bagi masyarakat untuk menarik uang dan setor tunai. Dalam hal ini Kopdes akan menjadi agennya BRILink. ""Sekarang ini kan banyak orang tidak punya akses perbankan masyarakat kita. Nah, nanti dengan adanya Kopdes, Kopdes ini akan menjadi BRILink, akan menjadi agennya BRILink. Di mana masyarakat desa bisa melakukan penarikan dan setoran uang di situ,"" terang Dony. (hns/hns) ... Tautan telah disalin koperasi desa bumn pt permodalan nasional madani pt pos indonesia layanan keuangan rentenir kredit mikro logistik desa brilink akses perbankan",finance
110,"Jakarta - Menteri Keuangan Purbaya Yudhi Sadewa mengaku belum menerima usulan anggaran tambahan dari Otorita Ibu Kota Nusantara (OIKN). Tambahan anggaran yang diajukan sebesar Rp 15,8 triliun untuk pagu indikatif OIKN tahun 2027. Purbaya juga belum memberikan lampu hijau untuk penambahan anggaran pembangunan IKN. Ia mengaku akan terlebih dahulu mempelajari usulan anggaran tersebut. ""Saya nggak tahu, saya harus lihat dulu suratnya seperti apa, alasan seperti apa,"" ungkap Purbaya kepada wartawan di kantor Kemenkeu, Jakarta, Rabu (9/9/2026). SCROLL TO CONTINUE WITH CONTENT Sebagai informasi, tambahan anggaran diusulkan oleh Sekretaris OIKN Bimo Adi Nursanthyasto, dalam rapat bersama Komisi II pada Selasa (1/9) kemarin. Tambahan anggaran tersebut akan dialokasikan untuk pembangunan fisik, sarana dan prasarana pendukung pembangunan IKN batch II-III. Dalam rapat tersebut, Bimo menjelaskan pagu indikatif OIKN baru tercatat sebesar Rp 6,7 triliun. Padahal total kebutuhan anggaran untuk pembangunan IKN mencapai Rp 22,5 triliun. ADVERTISEMENT ""Dari total kebutuhan anggaran Otorita IKN tahun anggaran 2027 sebesar Rp 22,5 triliun telah dialokasikan dalam pagu indikatif sebesar Rp 6,7 triliun sehingga masih terdapat kebutuhan tambahan anggaran sebesar Rp 15,8 triliun yang terdiri dari pembangunan IKN batch kedua sebesar Rp 7,22 triliun, pembangunan IKN batch ketiga sebesar Rp 8,57 triliun,"" ungkap Bimo dikutip dari YouTube TV Parlemen. (ahi/hns) ... Tautan telah disalin otorita ikn anggaran tambahan purbaya yudhi sadewa pembangunan ikn ibu kota nusantara pagu indikatif kebutuhan anggaran bimo adi nursanthyasto pembangunan fisik. komisi ii",finance
111,"Jakarta - Menteri Perdagangan (Mendag) Budi Santoso alias Busan menegaskan pihaknya belum berencana melakukan perubahan kebijakan terkait persentase penyaluran Minyakita hasil domestic market obligation (DMO) yang dilakukan oleh BUMN sektor pangan. Ia menjelaskan dalam aturan yang ada, BUMN pangan seperti Bulog dan ID FOOD hanya diwajibkan untuk menyalurkan 35% dari seluruh pasokan DMO Minyakita ke masyarakat. Namun dalam praktiknya, para BUMN pangan ini secara total menyalurkan 51% dari produk Minyakita. Lagi pula menurutnya di luar BUMN, banyak UMKM ikut terlibat sebagai distributor DMO Minyakita. Atas dasar inilah menurutnya tidak perlu meningkatkan persentase DMO Minyakita yang harus disalurkan Bulog dan ID FOOD untuk menjaga usaha-usaha kecil ini. SCROLL TO CONTINUE WITH CONTENT ""Ini kan 35% ya, terus realisasinya kan sudah mencapai 51%. Jadi sementara memang belum 100%, kenapa? Karena juga banyak UMKM, distributor yang lain itu menjadi distributor Minyakita. Jadi kan harus bareng-bareng,"" kata Busan dalam saat ditemui di AEON Mall BSD City, Tangerang, Rabu (9/9/2026). Ketika ditanya mengenai kemungkinan adanya penyesuaian atau kenaikan aturan penyaluran DMO Minyakita oleh BUMN pangan ke depan, Budi menegaskan bahwa pemerintah masih melihat perkembangan situasi di lapangan secara dinamis. ADVERTISEMENT Sebab pihaknya perlu untuk menjaga keseimbangan penyaluran Minyakita antara BUMN Pangan dan pelaku usaha lainnya. ""Ya sambil berjalan saja, kan dinamikanya seperti itu. Jadi kan sekarang masih UMKM yang berbarengan juga dengan Bulog, dengan ID FOOD, tapi kan nggak ada masalah selama ini ya. Jadi kita juga harus kasih kesempatan kepada UMKM yang lain,"" pungkasnya. Sebelumnya, Perum Bulog menunggu keputusan Kementerian Perdagangan atas usulan agar porsi penyaluran Minyakita melalui BUMN pangan ditingkatkan menjadi 100% dari realisasi domestic market obligation (DMO). Direktur Utama Perum Bulog Ahmad Rizal Ramdhani mengatakan usulan peningkatan porsi tersebut telah disampaikan secara tertulis kepada Menteri Perdagangan (Mendag). ""Kami sudah mengajukan secara tertulis kepada Pak Mendag untuk kenaikan DMO untuk BUMN,"" kata Rizal seusai meninjau operasi pasar di Pasar Jatinegara, Jakarta Timur, Sabtu (5/9) seperti dikutip dari Antara. Rizal mengatakan Bulog mengajukan peningkatan porsi penyaluran hingga 100% sesuai arahan Menteri Pertanian Andi Amran Sulaiman. Menurut Rizal, peningkatan porsi penyaluran melalui BUMN pangan diusulkan untuk memperkuat ketersediaan Minyakita di pasar. (igo/fdl) ... Tautan telah disalin dmo minyakita bumn pangan umkm kebijakan pangan",finance
112,"Jakarta - Head of Investor Relation PT Bank Negara Indonesia (Persero) Tbk atau BNI, Yohan Setio menilai penyaluran kredit untuk program prioritas pemerintah memiliki risiko yang rendah. Pasalnya pembayaran kredit program pemerintah ditanggung oleh Anggaran Pendapatan dan Belanja Negara (APBN). Emiten berkode saham BBNI ini menyalurkan kredit untuk salah satu program prioritas pemerintah, yaitu Koperasi Desa/Kelurahan Merah Putih (KDMP). Perseroan juga memberikan suku bunga kredit yang lebih murah untuk program KDMP, yakni sebesar 6% dari rata-rata sebesar 7%. SCROLL TO CONTINUE WITH CONTENT ""Kalau kita lihat di tahun ini, pemerintah menggarap proyek pembangunan Koperasi Desa Merah Putih melalui Agrinas, yang Bank Himbara berpartisipasi memberikan kredit. Nah, untuk suku bunganya biasanya sedikit lebih rendah dibanding suku bunga komersial, misalkan suku bunga komersial di BNI secara rata-rata kita di angka 7%, untuk proyek ini, Koperasi Desa Merah Putih, sedikit lebih murah hanya 6%,"" ungkap Yohan dalam acara Public Expose virtual, Rabu (9/9/2026). Suku bunga kredit khusus ini diberikan lantaran sumber pembayaran proyek KDMP ditanggung oleh APBN langsung. Karenanya, profil risiko program tersebut menjadi lebih rendah. ADVERTISEMENT ""Untuk proyek seperti ini, sumber pembayarannya akan datang dari APBN secara langsung sehingga profil risikonya secara teori menjadi sangat rendah. Itu menjadi alasan kenapa pricingnya juga bisa menjadi lebih rendah,"" jelasnya. Di sisi profitabilitas, Yohan mengatakan kredit terhadap program pemerintah masih memiliki margin yang bisa diperoleh Himpunan Bank Milik Negara (Himbara). Namun ia menekankan, BNI tidak mencari profit dalam menyalurkan kredit ke sejumlah program pemerintah. ""Secara profitabilitas, masih ada profit yang bisa dipetik oleh Bank Himbara, tentunya ketika kita menjalankan proyek pemerintah, mencari profit bukan tujuan utama kita. Kita balance antara profit yang wajar dan membangun negara,"" tegasnya. (ahi/hns) ... Tautan telah disalin kredit pemerintah bni koperasi desa merah putih suku bunga kredit apbn risiko kredit program prioritas himbara profitabilitas pembangunan ekonomi",finance
113,"Jakarta - Pemerintah bakal menjadikan Koperasi Desa/Kelurahan Merah Putih (Kopdes Merah Putih) sebagai saluran distribusi barang subsidi kepada masyarat. Hal ini dilakukan agar barang subsidi yang diberikan pemerintah benar-benar tepat sasaran. COO Danantara sekaligus Kepala BP BUMN Dony Oskaria mengatakan dengan penyaluran barang subsidi langsung dari Kopdes Merah Putih ke masyarakat ini akan menekan adanya kebocoran subsidi setelah sistem data penerima subsidi terintegrasi. Dony mengatakan saat ini, pihaknya bersama Kementerian Keuangan, dan Kementerian Koperasi engah menyiapkan sistem secara daring untuk menekan kebocoran subsidi. Dari perhitungannya bisa menekan Rp 150 triliun per tahun. SCROLL TO CONTINUE WITH CONTENT ""Kami menargetkan kalau ini sudah terjadi nanti ada single data-nya, kebocoran subsidi itu akan berkurang. Tadi kita berdiskusi kita sedang membuat tim antara saya, tim saya, dan tim Pak Purbaya, dan tim Menteri Koperasi, membangun nanti online system yang berdasarkan kepada basis siapa yang berhak untuk menerima subsidi,"" ujarnya saat ditemui di Kantor Kementerian Keuangan, Jakarta, Rabu (9/9/2026). ""Teman-teman bisa bayangkan nanti paling tidak kita bisa menghemat subsidi kita yang tidak tepat sasaran itu sekitar Rp 150 triliun setahun. Jadi mesti dilihat dampaknya,"" sambungnya. ADVERTISEMENT Selain itu, Dony menyebut hadirnya koperasi ini dapat m menjadi instrumen pemerintah untuk mengendalikan harga barang kebutuhan pokok di daerah. Jaringan Kopdes yang tersebar di seluruh desa, dinilai memungkinkan pemerintah melakukan intervensi distribusi ketika terjadi kenaikan harga. ""Dan kedua adalah untuk channel kita menekan inflasi. Kalau terjadi inflasi, orang main-mainin harga, kita punya distribution di seluruh desa. Misalkan harga beras naik, misalkan contohnya. Kita tinggal distribusikan khusus di seluruh Kopdes harga sekian, inflasi bisa kita tekan. Terutama bahan pokok ya. Nah, inilah makanya kita mesti lihat manfaatnya. Jadi lokasinya itu kan memang coverage-nya satu desa itu,"" terangnya. Kemudian, Kopdes Merah Putih juga akan menjadi menjadi tempat bagi masyarakat untuk menarik uang dan setor tunai. Dalam hal ini Kopdes akan menjadi agennya BRILink. ""Kita ingin memutus mata rantai rentenir di desa. PNM nanti akan membuka kantor di Koperasi Desa. Dalam rangka apa? Menyalurkan kredit untuk menghindari adanya, sekarang kan banyak ya saudara-saudara kita kena rentenir dan lain sebagainya. Nanti dengan bunga 8%. Ya, jadi dia akan menjadi collecting agent dan juga distribution agent-nya,"" ungkap Dony. Tidak hanya itu, Kopdes nantinya akan menjadi agen layanan logistik yang diharapkan dapat mempermudah masyarakat dalam mengirimkan barang. Di mana Kopdes akan bekerja sama dengan PT Pos Indonesia. ""Kemudian juga, untuk teman-teman saudara-saudara kita, sekarang kan eranya itu era online kan, yang berbisnis di desa, lalu bagaimana kalau ada order pick-up-nya? PT Pos Indonesia akan bekerja sama dengan seluruh Koperasi Desa menjadi channel untuk logistik, agennya logistik PT Pos Indonesia,"" kata Dony. (fdl/fdl) ... Tautan telah disalin koperasi desa kopdes merah putih subsidi pemerintah penghematan anggaran kebocoran subsidi",finance
114,"Jakarta - Kampoeng Mainan di Blok M Square menjadi tujuan berburu koleksi mainan, dari action figure hingga kartu Pokmon, bagi anak-anak dan kolektor dewasa.",finance
115,"Jakarta - Badan Gizi Nasional (BGN) dalam beberapa bulan ke depan akan pindah kantor ke Gedung Merah Putih (GMP) Telkom di kawasan Gatot Subroto Jakarta. Adapun saat ini kantor BGN masih berada di kawasan Kebon Sirih Jakarta. Lantas bagaimana dengan nasib karyawan Telkom ketika nanti GMP ditempati BGN? COO Danantara sekaligus Kepala BP BUMN Dony Oskaria memastikan bahwa karyawan yang selama ini bekerja di gedung tersebut telah disiapkan tempat kerja penggantinya. Tak mungkin kata Dony, jika ada rencana BGN bertempat di GMP tanpa menyiapkan gedung pengganti. SCROLL TO CONTINUE WITH CONTENT ""Kadang-kadang kan kita suka berlebihan. Pasti kalau enggak ada tempatnya enggak mungkin orang dipindahin. Masa mereka kerja di jalan. Ya pasti ada, gedungnya memang sudah dihitung ya kan,"" ujar Dony saat ditemui di Kantor Kementrian Keuangan, Jakarta, Rabu (9/9/2026). Adapun ketika ditanya terkait dengan adanya kabar di media sosial soal barang-barang yang ada di gedung tersebut sudah ditandai akan digunakan oleh BGN, Dony meminta agar masyarakat tak gampang percaya terkait kabar tersebut. Pasalnya kata Dony, BGN saja belum menempati gedung milik Telkom tersebut. ADVERTISEMENT ""Barang-barang yang di-tag itu gimana? Itu kan BGN-nya aja belum masuk. Jadi ya hati-hati juga. Kok di-tag-in pasti ada sewa-menyewanya, tidak ada. Ingat, Telkom itu adalah perusahaan terbuka. Jadi jangan teman-teman juga termakan oleh hal-hal yang perusahaan terbuka, semua prosesnya mengikuti ketentuan yang berlaku sebagai perusahaan terbuka,"" katanya. ""Ada fair value-nya, tidak boleh dan itu dilarang oleh OJK. Nanti kena benturan kepentingan, misalkan harganya di bawah pasar, enggak boleh. Enggak boleh! Apalagi kalau cuma dipakai enggak sewa, ya enggak mungkin. Karena itu kan perusahaan terbuka,"" lanjutnya. Sebelumnya, Kepala BGN Sudaryono dalam sesi jawaban RDP dengan Komisi IX DPR RI pada Kamis (3/9/2026) membenarkan rencana pemindahan kantor BGN ke Gedung Merah Putih. Dia mengatakan saat ini pihaknya masih berkoordinasi dengan Danantara terkait rencana tersebut. ""Betul, Pak, ini sedang koordinasi dengan Danantara dan dalam waktu dekat ini Badan Gizi Nasional akan menduduki Gedung Graha Merah Putih yang saat ini menjadi kantor Telkom,"" ujar Sudaryono. Sudaryono menjelaskan jika tak ada aral melintang, perpindahan kantor BGN ke Gedung Merah Putih akan dilakukan dalam satu hingga dua bulan ke depan. ""InsyaAllah dalam satu dua bulan ini kami akan pindah kantor ke Graha Merah Putih,"" terang Sudaryono. Dalam kesempatan tersebut, ia mengatakan bahwa pegawai yang yang sebelumnya menempati Gedung Merah Putih dan akan digunakan BGN tersebut akan dipindahkan ke gedung Telkom yang berada di sebelahnya. ""Orang yang menempati Gedung Graha Merah Putih itu akan menempati gedung Telkom yang di sebelahnya, gedung yang lebih tinggi lagi,"" katanya. (fdl/fdl) ... Tautan telah disalin gedung merah putih bgn telkom karyawan telkom badan gizi nasional",finance
